account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loans,loan_amount,loan_payments,loan_term,loan_status,loan_default,cc_payments,max_balance,min_balance
367,Cheb,1997-05-09,monthly,1,0,False,,,,nan,nan,42,65825,400
368,Vsetin,1993-07-06,monthly,1,0,False,,,,nan,nan,145,40685,1100
370,Klatovy,1994-02-18,monthly,1,1,False,,,,nan,nan,113,26589,700
371,Pribram,1996-08-02,monthly,1,0,False,,,,nan,nan,77,72113,800
372,Brno - venkov,1995-09-10,monthly,1,0,False,,,,nan,nan,83,71875,400
373,Bruntal,1996-06-20,monthly,1,0,False,,,,nan,nan,75,70261,800
374,Louny,1993-01-09,monthly,1,1,False,,,,nan,nan,150,92472,400
375,Frydek - Mistek,1996-06-07,monthly,1,0,False,,,,nan,nan,63,32838,1100
376,Klatovy,1995-03-05,monthly,1,0,False,,,,nan,nan,93,78468,700
377,Karvina,1994-08-19,monthly,1,0,False,,,,nan,nan,154,137194,-1109
378,Frydek - Mistek,1996-07-22,monthly,1,1,True,230400.0,3840.0,60.0,current,False,103,145352,15100
379,Ceska Lipa,1996-05-18,monthly,1,0,False,,,,nan,nan,74,25787,1100
381,Frydek - Mistek,1993-07-04,monthly,1,0,False,,,,nan,nan,141,51828,1000
382,Ceske Budejovice,1996-08-16,monthly,1,0,False,,,,nan,nan,53,29654,700
383,Louny,1997-05-15,monthly,1,0,False,,,,nan,nan,36,18876,600
385,Kolin,1993-04-07,monthly,1,0,False,,,,nan,nan,139,31948,1000
386,Hl.m. Praha,1997-08-11,monthly,2,0,False,,,,nan,nan,36,82241,17757
387,Olomouc,1997-09-19,monthly,1,0,False,,,,nan,nan,29,120922,200
388,Kromeriz,1995-02-11,monthly,1,0,False,,,,nan,nan,117,106060,400
389,Sokolov,1993-08-28,monthly,1,0,False,,,,nan,nan,149,37757,300
390,Chrudim,1996-02-16,monthly,1,0,False,,,,nan,nan,126,179943,400
391,Liberec,1993-12-11,monthly,1,0,False,,,,nan,nan,217,85897,1100
392,Hl.m. Praha,1996-07-14,monthly,1,0,False,,,,nan,nan,69,64633,300
393,Nachod,1995-02-04,monthly,1,0,False,,,,nan,nan,96,83714,500
395,Hl.m. Praha,1993-03-12,monthly,2,0,False,,,,nan,nan,140,78517,400
396,Tabor,1993-03-08,monthly,1,0,False,,,,nan,nan,140,82778,1000
397,Praha - zapad,1993-10-26,monthly,2,0,False,,,,nan,nan,129,129548,400
398,Jesenik,1997-10-24,monthly,2,0,False,,,,nan,nan,26,27530,300
399,Hl.m. Praha,1996-08-27,monthly,1,0,False,,,,nan,nan,67,154254,800
400,Plzen - sever,1993-07-17,monthly,1,0,False,,,,nan,nan,135,78899,600
401,Ceska Lipa,1993-01-18,monthly,1,0,False,,,,nan,nan,145,83581,300
402,Frydek - Mistek,1997-09-14,monthly,1,1,False,,,,nan,nan,32,67638,800
403,Hl.m. Praha,1993-07-29,monthly,2,0,False,,,,nan,nan,128,79050,600
404,Usti nad Labem,1995-04-28,monthly,1,0,False,,,,nan,nan,94,124186,300
405,Brno - venkov,1997-03-13,monthly,1,0,False,,,,nan,nan,52,117964,-1893
406,Vyskov,1996-09-03,monthly,1,0,False,,,,nan,nan,57,23617,700
408,Usti nad Labem,1993-07-21,monthly,1,0,False,,,,nan,nan,137,101097,400
409,Hl.m. Praha,1996-06-11,monthly,1,0,False,,,,nan,nan,67,48825,600
410,Semily,1996-10-15,monthly,1,0,False,,,,nan,nan,49,30371,200
411,Karvina,1993-02-05,monthly,1,0,False,,,,nan,nan,147,87683,400
412,Ostrava - mesto,1996-01-21,monthly,2,0,False,,,,nan,nan,90,124911,700
413,Pisek,1996-07-09,monthly,1,0,False,,,,nan,nan,57,30344,200
414,Hl.m. Praha,1996-01-29,monthly,1,1,False,,,,nan,nan,73,65464,900
415,Klatovy,1993-03-03,monthly,1,0,False,,,,nan,nan,150,55739,400
416,Kutna Hora,1996-08-11,monthly,1,0,False,,,,nan,nan,53,29241,500
417,Opava,1996-01-27,monthly,1,0,False,,,,nan,nan,86,142889,-1428
418,Liberec,1995-08-27,monthly,1,0,False,,,,nan,nan,82,82569,700
419,Rakovnik,1993-10-25,monthly,1,0,False,,,,nan,nan,143,36791,800
420,Prerov,1995-08-26,monthly,1,0,False,,,,nan,nan,90,83571,500
421,Prerov,1997-11-27,monthly,1,0,False,,,,nan,nan,28,35492,900
423,Pribram,1993-03-28,monthly,1,0,False,,,,nan,nan,135,24758,500
424,Pribram,1997-02-17,monthly,1,0,False,,,,nan,nan,46,85964,1000
425,Nymburk,1993-03-19,monthly,1,1,False,,,,nan,nan,170,55872,400
426,Hl.m. Praha,1993-11-29,monthly,1,0,True,252060.0,4201.0,60.0,current,True,150,110028,-821
427,Mlada Boleslav,1994-07-24,monthly,2,0,False,,,,nan,nan,112,97758,700
428,Hl.m. Praha,1993-02-27,monthly,2,0,False,,,,nan,nan,139,60774,200
429,Vyskov,1995-09-03,monthly,1,1,False,,,,nan,nan,82,83196,700
430,Brno - mesto,1995-09-02,monthly,1,0,False,,,,nan,nan,62,64437,900
431,Pisek,1996-11-05,monthly,1,0,False,,,,nan,nan,54,66753,300
432,Nachod,1993-06-16,monthly,1,0,False,,,,nan,nan,138,43330,500
433,Strakonice,1993-06-12,monthly,1,0,False,,,,nan,nan,99,66578,500
434,Hl.m. Praha,1996-12-24,monthly,1,1,False,,,,nan,nan,50,38917,400
435,Louny,1993-01-08,monthly,1,0,False,,,,nan,nan,139,34393,400
436,Sokolov,1996-08-07,monthly,2,0,False,,,,nan,nan,60,39908,500
437,Hradec Kralove,1993-12-03,monthly,2,0,False,,,,nan,nan,134,146213,700
438,Litomerice,1997-06-23,monthly,1,1,False,,,,nan,nan,19,63195,900
439,Jesenik,1996-04-15,monthly,1,1,False,,,,nan,nan,82,69888,300
440,Rokycany,1996-12-22,monthly,1,0,True,84288.0,1756.0,48.0,current,False,52,73640,500
442,Brno - mesto,1997-03-30,monthly,1,0,True,357840.0,7455.0,48.0,current,True,35,94705,-543
443,Zlin,1993-01-28,monthly,1,0,False,,,,nan,nan,139,28823,500
444,Plzen - mesto,1996-05-09,monthly,1,0,False,,,,nan,nan,77,50141,1100
446,Svitavy,1993-06-15,monthly,1,0,False,,,,nan,nan,133,90601,1100
447,Kolin,1996-08-14,monthly,1,1,False,,,,nan,nan,57,84666,1100
449,Prachatice,1994-11-22,monthly,2,0,False,,,,nan,nan,95,29835,900
450,Kromeriz,1996-05-28,monthly,1,0,False,,,,nan,nan,59,25089,1100
451,Praha - zapad,1994-05-05,monthly,1,1,False,,,,nan,nan,74,31069,700
452,Vyskov,1995-11-29,monthly,1,0,False,,,,nan,nan,87,144004,800
453,Prerov,1997-04-24,monthly,1,1,False,,,,nan,nan,42,95991,1100
454,Melnik,1995-05-07,monthly,1,0,False,,,,nan,nan,109,48659,700
455,Brno - mesto,1995-04-23,monthly,1,0,False,,,,nan,nan,96,45767,500
456,Semily,1993-01-21,monthly,1,0,False,,,,nan,nan,143,139482,700
458,Melnik,1995-06-16,monthly,1,0,False,,,,nan,nan,87,73613,1100
459,Pardubice,1993-01-21,monthly,1,0,False,,,,nan,nan,22,26500,1000
460,Hl.m. Praha,1994-04-18,monthly,2,0,False,,,,nan,nan,110,48777,1100
461,Sokolov,1993-02-18,monthly,2,0,False,,,,nan,nan,138,76944,600
462,Rokycany,1993-11-10,monthly,1,0,False,,,,nan,nan,126,76411,400
463,Trutnov,1995-05-08,monthly,1,0,False,,,,nan,nan,90,118528,700
464,Hradec Kralove,1997-05-28,monthly,1,1,False,,,,nan,nan,35,28720,600
465,Ceska Lipa,1993-02-04,monthly,1,0,False,,,,nan,nan,168,52628,700
466,Novy Jicin,1996-02-18,monthly,1,1,False,,,,nan,nan,25,62100,500
467,Ostrava - mesto,1993-09-24,monthly,1,0,False,,,,nan,nan,144,45587,500
468,Semily,1996-03-19,monthly,1,1,False,,,,nan,nan,68,95806,400
469,Olomouc,1997-07-14,monthly,2,1,False,,,,nan,nan,39,33872,600
470,Zlin,1994-03-23,monthly,1,0,False,,,,nan,nan,134,47968,600
471,Pardubice,1995-06-07,monthly,2,1,False,,,,nan,nan,99,58992,1100
472,Mlada Boleslav,1996-10-11,monthly,1,0,True,196800.0,8200.0,24.0,current,True,54,130885,-2756
473,Opava,1996-10-20,monthly,1,1,False,,,,nan,nan,54,47723,1100
474,Trebic,1995-12-06,monthly,1,1,False,,,,nan,nan,91,35171,900
475,Beroun,1997-05-11,monthly,2,0,False,,,,nan,nan,35,23385,200
476,Jesenik,1997-04-11,monthly,1,0,False,,,,nan,nan,10,24000,1000
477,Hl.m. Praha,1993-01-25,monthly,1,0,False,,,,nan,nan,144,64306,1000
478,Jihlava,1994-07-16,monthly,2,0,False,,,,nan,nan,108,93238,400
479,Hl.m. Praha,1995-11-05,monthly,1,0,False,,,,nan,nan,71,19226,1100
480,Cheb,1997-01-21,monthly,1,0,False,,,,nan,nan,47,80464,500
481,Olomouc,1996-04-23,monthly,1,0,False,,,,nan,nan,62,60763,700
483,Karvina,1997-07-15,monthly,1,1,False,,,,nan,nan,31,20745,1000
484,Hl.m. Praha,1995-01-20,monthly,1,0,False,,,,nan,nan,99,43780,600
486,Decin,1995-11-21,monthly,1,0,False,,,,nan,nan,99,105292,900
487,Teplice,1995-11-14,monthly,2,1,False,,,,nan,nan,84,129719,785
488,Klatovy,1996-06-20,monthly,1,0,False,,,,nan,nan,23,50700,1000
489,Jindrichuv Hradec,1993-05-17,monthly,1,1,False,,,,nan,nan,137,56943,900
490,Jicin,1995-05-23,monthly,1,1,False,,,,nan,nan,83,20057,500
491,Chrudim,1996-05-12,monthly,1,0,False,,,,nan,nan,63,70094,600
492,Kolin,1993-10-10,monthly,1,0,False,,,,nan,nan,135,41383,-45
493,Plzen - mesto,1994-04-05,monthly,1,1,False,,,,nan,nan,116,77240,800
494,Prostejov,1993-03-11,monthly,1,0,False,,,,nan,nan,162,129674,400
496,Jesenik,1993-02-26,monthly,1,1,False,,,,nan,nan,173,43822,800
497,Brno - venkov,1993-04-15,monthly,1,1,False,,,,nan,nan,138,86567,1000
498,Hl.m. Praha,1993-11-21,monthly,2,0,False,,,,nan,nan,130,122852,1000
500,Breclav,1996-04-27,monthly,2,0,False,,,,nan,nan,75,177018,400
501,Rakovnik,1995-10-21,monthly,1,0,True,262980.0,4383.0,60.0,current,False,95,151036,900
502,Hl.m. Praha,1997-10-13,monthly,1,0,False,,,,nan,nan,36,34976,600
503,Hl.m. Praha,1996-08-08,monthly,1,1,False,,,,nan,nan,60,62705,700
504,Opava,1993-04-21,monthly,1,1,False,,,,nan,nan,133,36945,1100
505,Zlin,1996-12-16,monthly,1,0,False,,,,nan,nan,45,20105,300
506,Bruntal,1996-07-08,monthly,1,0,False,,,,nan,nan,63,78626,400
507,Usti nad Orlici,1996-06-17,monthly,1,0,False,,,,nan,nan,63,34828,-17036
508,Ostrava - mesto,1996-11-19,monthly,1,1,False,,,,nan,nan,64,38801,600
509,Liberec,1997-08-14,monthly,2,0,False,,,,nan,nan,34,58161,500
511,Ceske Budejovice,1996-11-10,monthly,1,0,False,,,,nan,nan,49,119767,400
512,Frydek - Mistek,1997-01-14,monthly,1,0,False,,,,nan,nan,48,76764,800
513,Jihlava,1996-11-21,monthly,1,1,False,,,,nan,nan,66,84949,400
514,Karvina,1996-03-30,monthly,1,0,False,,,,nan,nan,68,48213,900
515,Hodonin,1995-02-09,monthly,1,0,False,,,,nan,nan,95,20894,200
516,Kutna Hora,1996-02-08,monthly,2,0,False,,,,nan,nan,71,44045,500
517,Sumperk,1993-09-22,monthly,1,0,False,,,,nan,nan,129,97296,1100
518,Ostrava - mesto,1994-09-09,monthly,1,0,False,,,,nan,nan,99,31061,200
519,Karlovy Vary,1993-11-12,monthly,2,1,False,,,,nan,nan,120,36854,200
520,Prostejov,1993-11-04,monthly,1,0,False,,,,nan,nan,125,34533,1000
521,Nymburk,1995-10-08,monthly,1,0,False,,,,nan,nan,135,153181,800
522,Pelhrimov,1995-12-20,monthly,2,0,False,,,,nan,nan,77,50101,400
523,Hl.m. Praha,1993-08-11,monthly,1,0,False,,,,nan,nan,132,88566,300
524,Trebic,1994-05-03,monthly,1,0,False,,,,nan,nan,114,93588,1000
525,Karvina,1996-03-20,monthly,1,0,True,210384.0,4383.0,48.0,current,False,77,158444,300
526,Bruntal,1996-07-16,monthly,2,0,False,,,,nan,nan,62,57960,400
528,Pelhrimov,1996-12-30,monthly,2,1,False,,,,nan,nan,45,25178,300
529,Most,1997-08-18,monthly,1,0,False,,,,nan,nan,41,43869,700
530,Brno - mesto,1996-11-19,monthly,1,0,False,,,,nan,nan,52,71170,600
531,Tachov,1995-08-18,monthly,1,1,False,,,,nan,nan,77,36029,1000
532,Plzen - mesto,1995-09-02,monthly,1,0,False,,,,nan,nan,104,152480,900
533,Teplice,1995-05-07,monthly,2,0,False,,,,nan,nan,94,39208,400
534,Hl.m. Praha,1997-05-26,monthly,1,0,False,,,,nan,nan,41,65425,800
535,Jablonec n. Nisou,1994-05-24,monthly,1,0,False,,,,nan,nan,111,72677,800
536,Ceske Budejovice,1996-10-13,monthly,1,0,False,,,,nan,nan,49,32588,900
537,Chomutov,1997-01-08,monthly,2,1,False,,,,nan,nan,49,67148,500
538,Karvina,1994-06-07,monthly,1,0,False,,,,nan,nan,111,26157,800
540,Prerov,1993-10-16,monthly,1,0,False,,,,nan,nan,206,86149,300
541,Trebic,1993-08-12,monthly,1,0,False,,,,nan,nan,131,67897,200
542,Hl.m. Praha,1993-11-01,monthly,1,0,False,,,,nan,nan,125,26086,900
543,Zlin,1994-05-03,monthly,1,0,False,,,,nan,nan,129,27687,600
544,Ceska Lipa,1995-05-15,monthly,1,0,True,91152.0,3798.0,24.0,expired,False,99,111236,400
545,Brno - mesto,1993-11-24,monthly,1,0,False,,,,nan,nan,128,89029,900
546,Mlada Boleslav,1996-11-23,monthly,2,0,False,,,,nan,nan,47,27084,1100
547,Karlovy Vary,1997-07-27,monthly,1,0,False,,,,nan,nan,31,20551,900
548,Jindrichuv Hradec,1994-06-07,monthly,2,1,False,,,,nan,nan,111,37337,200
549,Kolin,1996-11-27,monthly,1,0,False,,,,nan,nan,52,58365,500
550,Karlovy Vary,1997-10-17,monthly,1,0,False,,,,nan,nan,26,33732,200
551,Vsetin,1993-05-07,monthly,1,0,False,,,,nan,nan,156,68160,800
552,Ceske Budejovice,1993-08-20,monthly,1,0,False,,,,nan,nan,125,33808,900
553,Plzen - mesto,1995-06-06,monthly,1,0,False,,,,nan,nan,158,70450,300
554,Plzen - mesto,1996-01-26,monthly,1,0,False,,,,nan,nan,122,82574,800
555,Karlovy Vary,1993-05-15,monthly,1,0,False,,,,nan,nan,135,71341,300
556,Pribram,1997-06-26,monthly,1,0,False,,,,nan,nan,38,62028,500
557,Hl.m. Praha,1995-11-26,monthly,1,0,False,,,,nan,nan,71,25086,600
558,Praha - vychod,1996-06-15,monthly,1,0,False,,,,nan,nan,74,52831,900
559,Nachod,1993-03-05,monthly,1,0,False,,,,nan,nan,141,32758,300
560,Liberec,1995-08-20,monthly,1,0,False,,,,nan,nan,94,50513,800
561,Praha - zapad,1996-12-12,monthly,1,0,False,,,,nan,nan,45,35325,400
562,Svitavy,1993-02-25,monthly,1,1,False,,,,nan,nan,240,82258,300
563,Blansko,1993-07-27,monthly,1,0,False,,,,nan,nan,144,48083,500
564,Kolin,1997-12-23,monthly,1,0,False,,,,nan,nan,24,58234,1100
565,Most,1995-11-25,monthly,1,0,False,,,,nan,nan,71,47049,700
566,Mlada Boleslav,1997-11-13,monthly,2,1,False,,,,nan,nan,41,121076,700
567,Cesky Krumlov,1996-06-19,monthly,1,0,False,,,,nan,nan,92,65380,900
568,Pisek,1995-03-28,monthly,1,0,False,,,,nan,nan,93,65405,200
569,Sumperk,1996-10-01,monthly,1,0,False,,,,nan,nan,69,36866,300
570,Beroun,1996-11-14,monthly,1,0,False,,,,nan,nan,54,42973,800
571,Olomouc,1996-07-16,monthly,1,0,False,,,,nan,nan,55,28723,200
572,Ceska Lipa,1994-03-27,monthly,2,0,False,,,,nan,nan,118,80871,700
574,Karvina,1993-07-30,monthly,1,0,False,,,,nan,nan,138,142918,900
575,Louny,1994-04-26,monthly,2,1,False,,,,nan,nan,120,43106,200
576,Brno - venkov,1993-01-01,monthly,2,0,False,,,,nan,nan,145,44854,900
577,Rokycany,1994-09-20,monthly,1,0,False,,,,nan,nan,110,88795,400
579,Hl.m. Praha,1997-12-16,monthly,1,0,False,,,,nan,nan,29,33897,900
580,Prerov,1996-05-20,monthly,1,0,False,,,,nan,nan,72,38639,500
581,Plzen - mesto,1996-10-13,monthly,1,0,False,,,,nan,nan,49,55554,500
582,Pribram,1994-08-05,monthly,1,0,False,,,,nan,nan,107,27555,1100
584,Tachov,1996-07-14,monthly,1,1,False,,,,nan,nan,62,25068,200
585,Kladno,1997-09-04,monthly,1,0,False,,,,nan,nan,13,28704,400
586,Brno - mesto,1995-03-16,monthly,1,0,False,,,,nan,nan,111,101460,900
587,Prachatice,1996-06-21,monthly,1,0,False,,,,nan,nan,20,33900,400
588,Zdar nad Sazavou,1993-03-14,monthly,1,1,False,,,,nan,nan,154,40269,1000
589,Hl.m. Praha,1997-04-26,monthly,1,0,False,,,,nan,nan,42,76603,700
590,Svitavy,1996-02-24,monthly,1,1,False,,,,nan,nan,70,61596,1100
591,Hl.m. Praha,1997-08-12,monthly,1,0,False,,,,nan,nan,29,26347,700
592,Cheb,1996-12-27,monthly,1,1,False,,,,nan,nan,46,28902,300
593,Rychnov nad Kneznou,1996-07-16,monthly,1,1,False,,,,nan,nan,61,76642,800
594,Brno - mesto,1994-12-09,monthly,1,0,False,,,,nan,nan,99,28280,500
595,Strakonice,1996-12-21,monthly,1,0,False,,,,nan,nan,65,127630,200
596,Tachov,1994-10-13,monthly,1,0,False,,,,nan,nan,112,123380,700
597,Usti nad Labem,1993-12-05,monthly,1,1,False,,,,nan,nan,122,69223,300
598,Hl.m. Praha,1997-02-08,monthly,1,0,False,,,,nan,nan,54,74408,1100
599,Brno - mesto,1996-12-04,monthly,2,0,False,,,,nan,nan,52,40470,600
600,Nachod,1997-03-13,monthly,1,0,False,,,,nan,nan,46,61922,200
601,Rokycany,1993-08-04,monthly,1,0,False,,,,nan,nan,131,27251,300
602,Hradec Kralove,1995-10-27,monthly,1,0,False,,,,nan,nan,81,28913,700
603,Uherske Hradiste,1996-06-11,monthly,1,0,False,,,,nan,nan,67,72799,500
604,Pribram,1993-11-26,monthly,1,0,False,,,,nan,nan,125,59170,800
605,Znojmo,1997-02-04,monthly,1,1,False,,,,nan,nan,48,41927,600
606,Prerov,1997-11-04,monthly,1,0,False,,,,nan,nan,30,79309,600
607,Jindrichuv Hradec,1995-02-17,monthly,1,0,False,,,,nan,nan,89,23404,600
608,Ceska Lipa,1995-03-27,monthly,2,1,False,,,,nan,nan,87,26733,600
609,Vyskov,1994-05-15,monthly,2,0,False,,,,nan,nan,107,28037,700
610,Ostrava - mesto,1994-08-11,monthly,2,0,False,,,,nan,nan,108,116945,800
611,Nachod,1997-07-21,monthly,2,0,False,,,,nan,nan,31,18135,1000
612,Hl.m. Praha,1996-05-27,monthly,2,0,False,,,,nan,nan,59,20978,300
614,Klatovy,1997-06-07,monthly,1,0,False,,,,nan,nan,39,42106,200
615,Olomouc,1996-04-09,monthly,1,1,False,,,,nan,nan,67,27949,800
616,Hradec Kralove,1993-10-14,monthly,1,0,False,,,,nan,nan,122,37881,1100
617,Ostrava - mesto,1996-08-23,monthly,1,0,False,,,,nan,nan,59,84237,200
618,Hl.m. Praha,1996-10-02,monthly,1,0,False,,,,nan,nan,55,82650,700
620,Plzen - mesto,1996-02-18,monthly,1,0,False,,,,nan,nan,19,25700,1000
621,Usti nad Orlici,1996-06-01,monthly,2,0,False,,,,nan,nan,63,80505,400
622,Karlovy Vary,1997-06-22,monthly,1,0,False,,,,nan,nan,38,66403,700
623,Hl.m. Praha,1993-03-24,monthly,2,0,False,,,,nan,nan,135,28797,200
624,Karvina,1993-10-11,monthly,1,0,False,,,,nan,nan,176,146488,900
625,Karvina,1995-07-12,monthly,1,0,False,,,,nan,nan,96,145041,917
626,Olomouc,1993-11-11,monthly,2,1,False,,,,nan,nan,166,49003,200
627,Vyskov,1993-02-05,monthly,1,0,False,,,,nan,nan,145,102114,600
628,Olomouc,1994-01-03,monthly,1,0,False,,,,nan,nan,146,49638,700
629,Tachov,1994-07-25,monthly,1,1,False,,,,nan,nan,103,27803,500
630,Novy Jicin,1993-06-29,monthly,1,0,False,,,,nan,nan,145,32450,400
631,Frydek - Mistek,1996-03-25,monthly,1,0,False,,,,nan,nan,86,42908,500
632,Rokycany,1996-05-14,monthly,1,0,False,,,,nan,nan,59,22332,400
633,Hodonin,1995-12-06,monthly,1,0,False,,,,nan,nan,75,29795,700
635,Tabor,1994-08-21,monthly,1,0,False,,,,nan,nan,119,145877,-1626
636,Prerov,1997-04-24,monthly,1,0,False,,,,nan,nan,37,25197,1000
637,Semily,1996-08-27,monthly,1,0,False,,,,nan,nan,63,26872,800
638,Znojmo,1995-06-28,monthly,1,1,False,,,,nan,nan,86,59771,1000
639,Hl.m. Praha,1997-11-03,monthly,2,0,False,,,,nan,nan,29,29472,500
640,Ceska Lipa,1993-06-02,monthly,1,0,False,,,,nan,nan,135,38909,1100
641,Teplice,1997-06-22,monthly,1,0,False,,,,nan,nan,38,83442,800
643,Zlin,1997-10-28,monthly,1,0,False,,,,nan,nan,31,44255,1100
644,Kladno,1997-11-06,monthly,1,0,False,,,,nan,nan,29,16920,300
645,Karvina,1997-08-21,monthly,1,0,False,,,,nan,nan,55,131915,900
646,Trutnov,1996-01-06,monthly,1,1,False,,,,nan,nan,78,45058,400
647,Hl.m. Praha,1997-04-28,monthly,2,0,False,,,,nan,nan,42,62078,1100
648,Rakovnik,1993-11-09,monthly,1,0,False,,,,nan,nan,139,129112,1100
650,Beroun,1995-01-28,monthly,1,0,False,,,,nan,nan,92,36187,1100
651,Olomouc,1993-11-28,monthly,1,0,False,,,,nan,nan,124,120861,1100
652,Tabor,1993-01-05,monthly,1,1,False,,,,nan,nan,159,77207,700
653,Plzen - jih,1997-08-19,monthly,2,0,False,,,,nan,nan,34,57524,500
654,Vyskov,1994-10-16,monthly,1,0,False,,,,nan,nan,98,47472,200
655,Blansko,1993-03-24,monthly,1,1,False,,,,nan,nan,139,103584,1000
656,Beroun,1996-08-18,monthly,1,0,False,,,,nan,nan,60,59190,500
657,Pardubice,1993-08-08,monthly,1,0,False,,,,nan,nan,176,65370,500
658,Kladno,1996-01-10,monthly,1,0,False,,,,nan,nan,73,30594,600
659,Vyskov,1996-12-14,monthly,1,0,False,,,,nan,nan,59,42225,900
660,Frydek - Mistek,1996-01-20,monthly,1,0,False,,,,nan,nan,78,83650,1100
662,Tabor,1994-07-18,monthly,2,1,False,,,,nan,nan,116,37700,200
664,Hl.m. Praha,1996-12-08,monthly,1,0,False,,,,nan,nan,45,34439,200
665,Mlada Boleslav,1995-09-03,monthly,1,0,False,,,,nan,nan,97,102021,1100
666,Plzen - jih,1996-03-15,monthly,2,1,True,12540.0,1045.0,12.0,expired,False,78,85808,200
669,Jablonec n. Nisou,1996-06-07,monthly,2,0,False,,,,nan,nan,63,21952,700
671,Prostejov,1997-10-29,monthly,1,0,False,,,,nan,nan,33,50215,300
672,Blansko,1997-06-23,monthly,1,0,False,,,,nan,nan,13,37000,400
673,Tachov,1997-12-08,monthly,1,0,False,,,,nan,nan,29,55351,900
674,Semily,1995-09-02,monthly,1,0,False,,,,nan,nan,81,35278,300
675,Jihlava,1995-08-03,monthly,2,0,True,102240.0,1704.0,60.0,current,False,106,69589,900
676,Most,1995-09-22,monthly,1,0,False,,,,nan,nan,98,54212,500
677,Karvina,1997-09-13,monthly,1,0,False,,,,nan,nan,32,77967,400
678,Pelhrimov,1993-10-08,monthly,1,0,False,,,,nan,nan,133,43762,700
679,Domazlice,1997-07-12,monthly,1,1,False,,,,nan,nan,37,68659,800
680,Pelhrimov,1997-07-18,monthly,1,0,False,,,,nan,nan,37,67610,300
682,Brno - mesto,1997-06-08,monthly,1,0,False,,,,nan,nan,39,21325,800
683,Ostrava - mesto,1996-07-22,monthly,2,0,False,,,,nan,nan,60,83249,700
684,Semily,1996-05-12,monthly,1,0,False,,,,nan,nan,60,18726,200
686,Usti nad Labem,1993-04-04,monthly,1,0,False,,,,nan,nan,147,46101,1100
687,Plzen - jih,1996-06-02,monthly,1,0,False,,,,nan,nan,65,45512,1100
688,Ostrava - mesto,1993-11-25,monthly,1,1,False,,,,nan,nan,146,37504,400
689,Hl.m. Praha,1996-04-24,monthly,1,0,False,,,,nan,nan,83,143234,400
690,Praha - vychod,1996-07-11,monthly,2,0,False,,,,nan,nan,62,69252,500
691,Karlovy Vary,1996-02-21,monthly,1,0,False,,,,nan,nan,71,31228,1100
692,Jesenik,1996-10-02,monthly,1,0,False,,,,nan,nan,56,61722,800
693,Benesov,1994-06-06,monthly,1,0,False,,,,nan,nan,113,67731,200
694,Bruntal,1996-09-04,monthly,1,1,False,,,,nan,nan,57,42524,500
695,Kolin,1996-04-21,monthly,1,0,False,,,,nan,nan,66,74069,900
696,Brno - mesto,1997-11-09,monthly,1,0,False,,,,nan,nan,25,60447,700
697,Plzen - sever,1993-02-23,monthly,2,0,False,,,,nan,nan,143,101510,200
698,Novy Jicin,1996-09-29,monthly,2,0,False,,,,nan,nan,58,55411,800
699,Hl.m. Praha,1993-09-17,monthly,1,0,False,,,,nan,nan,170,168651,1000
700,Strakonice,1994-06-01,monthly,1,0,False,,,,nan,nan,137,53122,300
701,Jesenik,1993-06-08,monthly,1,0,False,,,,nan,nan,193,92897,1100
702,Pribram,1993-06-23,monthly,1,0,False,,,,nan,nan,129,23374,800
703,Brno - mesto,1997-12-21,monthly,1,0,False,,,,nan,nan,31,38836,300
704,Brno - venkov,1993-01-01,monthly,2,0,False,,,,nan,nan,146,82977,1000
705,Jablonec n. Nisou,1997-07-14,monthly,1,0,False,,,,nan,nan,41,35265,600
706,Semily,1996-05-07,monthly,1,0,False,,,,nan,nan,64,62899,1000
708,Plzen - mesto,1996-03-30,monthly,1,0,False,,,,nan,nan,15,28800,800
709,Prachatice,1994-07-25,monthly,1,0,False,,,,nan,nan,119,138433,900
710,Klatovy,1994-09-02,monthly,2,0,False,,,,nan,nan,105,25779,200
711,Karvina,1994-07-06,monthly,1,0,False,,,,nan,nan,119,70162,300
712,Olomouc,1996-12-01,monthly,1,0,False,,,,nan,nan,65,147868,1100
713,Jihlava,1996-10-15,monthly,1,0,False,,,,nan,nan,50,23495,500
714,Cheb,1996-11-04,monthly,1,1,False,,,,nan,nan,53,30043,600
715,Ceska Lipa,1996-08-08,monthly,1,0,False,,,,nan,nan,58,56591,500
716,Pardubice,1994-09-25,monthly,1,1,False,,,,nan,nan,103,71658,1000
717,Prerov,1993-04-24,monthly,2,0,False,,,,nan,nan,139,66148,400
718,Hl.m. Praha,1996-03-03,monthly,1,0,True,76944.0,6412.0,12.0,expired,False,90,134873,500
719,Sokolov,1993-12-21,monthly,1,1,False,,,,nan,nan,159,61949,1100
720,Brno - mesto,1995-07-20,monthly,1,0,False,,,,nan,nan,94,39329,500
721,Sumperk,1993-08-29,monthly,2,0,False,,,,nan,nan,125,27743,500
725,Karvina,1996-07-08,monthly,1,1,False,,,,nan,nan,75,40948,200
726,Sumperk,1994-02-03,monthly,1,0,False,,,,nan,nan,135,43252,300
727,Jablonec n. Nisou,1997-12-25,monthly,1,0,False,,,,nan,nan,9,32600,400
728,Prostejov,1995-11-28,monthly,1,0,False,,,,nan,nan,81,36890,500
